id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
82294,82545,151985,6252,,Mu 2Sco,Pipirima,16.872263,-38.017536,145.3488,-12.92,-23.8,1.0,3.56,-2.252,B2IV,-0.21,-33.31875,-109.554458,-89.520712,-0.00000594,0.00001176,-0.00001384,4.4171480579181335,-0.6635311696244812,-0.0000000626379275,-0.000000115385655,Mu-2,,Sco,1,82294,,693.1065451499361,,,
37633,37740,62345,2985,,77Kap Gem,,7.740793,24.397993,43.3463,-22.45,-56.24,21.0,3.57,0.385,G8III,0.932,-17.374205,35.446541,17.905243,-0.00000652,0.00002402,-0.00000189,2.0265349136441264,0.42582530023188625,-0.0000001088406713,-0.000000272659213,Kap,77,Gem,1,37633,,61.09420249055721,,,
44343,44471,77327,3594,,12Kap UMa,Alkaphrah,9.060427,47.156525,109.8901,-37.37,-55.39,4.0,3.57,-1.635,A1Vn,0.007,-53.667801,51.996165,80.572997,-0.00000368,0.00003129,-0.00001707,2.372014221719866,0.8230366182899013,-0.0000001811748724,-0.000000268538297,Kap,12,UMa,1,44343,,392.6449353995997,,,
70828,71053,127665,5429,,25Rho Boo,,14.5305,30.371437,49.0918,-100.44,120.22,-14.0,3.57,0.115,K3III,1.298,-33.395248,-26.051319,24.820934,0.00000644,0.00003534,0.00001744,3.8040759432149684,0.5300815758763024,-0.0000004869468608,0.000000582843006,Rho,25,Boo,1,70828,,78.34296427662116,,,
74948,75177,136422,5705,,Phi1Lup,,15.36344,-36.261376,84.317,-91.85,-86.03,-29.0,3.57,-1.06,K5III,1.534,-43.289327,-52.423754,-49.870803,-0.00000048,0.00005838,-0.00001081,4.022139099613051,-0.6328804084955787,-0.0000004453013656,-0.000000417085209,Phi-1,,Lup,1,74948,,231.20647901755964,,,
35253,35350,56537,2763,GJ 9231A,54Lam Gem,,7.30155,16.540383,30.931,-46.09,-37.9,-9.2,3.58,1.128,A3V...,0.106,-9.909037,27.946222,8.805756,0.00000899,-0.00000467,-0.00000813,1.911541309807028,0.28868414423664,-0.0000002234506254,-0.000000183744384,Lam,54,Gem,1,35253,GJ 9231,30.817684166115118,,,
99743,100064,192947,7754,,6Alp2Cap,Algedi,20.300904,-12.544852,32.4465,61.78,2.85,0.7,3.58,1.024,G6/G8III,0.883,17.945333,-26.097385,-7.047505,0.00000846,0.00000485,0.00000028,5.314764237781554,-0.21894896809959627,0.0000002995178918,0.000000013817189,Alp-2,6,Cap,1,99743,,33.91563869058218,,,
7593,7607,9927,464,,51    And,Nembus,1.633205,48.628213,54.3183,60.9,-112.42,16.0,3.59,-0.085,K3III,1.275,32.669331,14.886999,40.762548,0.00002341,0.00002829,-0.00000729,0.42757205945090027,0.8487224280090337,0.0000002952515315,-0.000000545027539,,51,And,1,7593,,94.18895965228413,,,
24614,24674,34503,1735,,20Tau Ori,,5.293442,-6.844409,151.5152,-15.31,-9.57,20.0,3.59,-2.312,B5III,-0.115,27.668638,147.869248,-18.056628,0.00001463,0.00001707,-0.00000942,1.3858197865314732,-0.11945747897085375,-0.0000000742249745,-0.000000046396669,Tau,20,Ori,1,24614,,732.4871326650403,,,
27006,27072,38393,1983,Gl 216A,13Gam Lep,,5.741057,-22.448382,8.927,-292.42,-368.45,-9.7,3.59,3.836,F7V,0.481,0.558889,8.231515,-3.40875,0.00001159,-0.00001608,-0.00001095,1.503005147193559,-0.3917981800900525,-0.0000014176921647,-0.000001786296006,Gam,13,Lep,1,27006,Gl 216,2.5444856151466353,,,
57584,57757,102870,4540,Gl 449,5Bet Vir,Zavijava,11.844922,1.764718,10.929,740.96,-271.18,4.3,3.59,3.397,F8V,0.518,-10.914853,0.443379,0.336562,-0.00000643,-0.00003903,-0.00001423,3.1009932624101655,0.0308001382197925,0.0000035922754474,-0.000001314717738,Bet,5,Vir,1,57584,,3.8124135110429895,,,
60075,60260,107446,4700,,Eps Cru,Ginan,12.356031,-60.401147,70.4722,-171.06,91.82,-5.0,3.59,-0.65,K3/K4III,1.389,-34.656852,-3.239447,-61.275879,-0.00003008,0.00005588,0.00001994,3.234801339430033,-1.0541988798856914,-0.000000829322282,0.000000445155921,Eps,,Cru,1,60075,,158.48931924611142,,,
6523,6537,8512,402,,45The Cet,,1.40039,-8.183257,34.8918,-78.38,-206.88,17.0,3.6,0.886,K0III,1.065,32.241501,12.380133,-4.96651,0.00001617,-0.00000799,-0.00003711,0.36662135102657534,-0.1428247700972425,-0.0000003799969628,-0.000001002982542,The,45,Cet,1,6523,,38.51234824289314,,,
32932,33018,50019,2540,,34The Gem,,6.879816,33.961254,57.971,-2.66,-47.67,21.0,3.6,-0.216,A3III,0.102,-10.97736,46.812348,32.384569,-0.00000505,0.0000248,0.00000089,1.801131679159616,0.5927356987815412,-0.0000000128960439,-0.000000231110681,The,34,Gem,1,32932,,106.26738654024653,,,
42416,42536,74195,3447,,,,8.671554,-52.921887,151.2859,-24.62,35.09,16.0,3.6,-2.299,B3IV,-0.168,-58.71851,69.796529,-120.698168,-0.00000575,0.00003488,0.00000246,2.2702075565901287,-0.9236611784402,-0.0000001193611282,0.00000017012112,Omi,,Vel,1,42416,,723.7690370745288,Omi,3.623,3.573
46518,46651,82434,3786,Gl 351A,Psi Vel,,9.511674,-40.466769,18.8147,-147.14,48.65,8.8,3.6,2.228,F2IV,0.371,-11.382585,8.679058,-12.210922,0.0000004,0.00001657,-0.00000247,2.490150478145066,-0.7062783622087687,-0.0000007133548496,0.000000235861855,Psi,,Vel,1,46518,Gl 351,11.189224819552425,,,
76235,76470,139063,5794,,39Ups Lib,,15.61707,-28.135079,68.5871,-13.26,-3.48,-25.0,3.6,-0.581,K3III,1.361,-35.331726,-49.089777,-32.34227,0.00000991,0.00002132,0.00001104,4.088539276494927,-0.491049770625765,-0.000000064286294,-0.000000016871516,Ups,39,Lib,1,76235,,148.73048700465293,,,
85467,85727,158094,6500,,Del Ara,,17.518318,-60.683848,60.6796,-53.65,-99.37,10.0,3.6,-0.315,B8V,-0.104,-3.736759,-29.474564,-52.908519,-0.00001308,0.0000223,-0.00002323,4.586284984102778,-1.0591329523943476,-0.0000002601025396,-0.000000481759354,Del,,Ara,1,85467,,116.41260294104909,,,
13176,13209,17573,838,,41    Ari,Bharani,2.833063,27.260507,50.7872,65.47,-116.59,4.0,3.61,0.081,B8Vn,-0.1,33.287607,30.498162,23.26243,0.00000149,0.00002322,-0.00002364,0.7416942123157708,0.4757856031126375,0.0000003174075167,-0.00000056524427,,41,Ari,1,13176,,80.83510373900673,,,
15861,15900,21120,1030,,1Omi Tau,,3.413554,9.02887,89.2061,-74.25,-80.31,-21.0,3.61,-1.142,G8III,0.887,55.200207,68.663325,13.999272,0.00001515,-0.0000324,-0.00003767,0.8936663372261192,0.1575835061536725,-0.0000003599741578,-0.000000389353866,Omi,1,Tau,1,15861,,249.34461880978301,,,
49700,49841,88284,3994,,41Lam Hya,,10.176467,-12.354083,34.5066,-200.33,-100.28,19.0,3.61,0.92,K0III,1.007,-29.938956,15.487743,-7.382812,0.00000173,0.00003684,-0.00002054,2.6641927557615954,-0.21561942299763248,-0.0000009712272463,-0.000000486171158,Lam,41,Hya,1,49700,,37.32501577957206,,,
63411,63613,112985,4923,,Del Mus,,13.037759,-71.548855,27.8707,263.58,-23.28,37.0,3.61,1.384,K2III,1.19,-8.497455,-2.367379,-26.438289,0.00000089,-0.00003672,-0.00003689,3.413277236379118,-1.24876309756546,0.0000012778718992,-0.000000112864624,Del,,Mus,1,63411,,24.344451836922016,,,
86661,86929,160635,6582,,Eta Pav,,17.762221,-64.723871,107.9914,-11.08,-56.37,-8.0,3.61,-1.557,K1III,1.161,-2.868557,-46.020948,-97.652295,-0.00000391,0.00003048,-0.0000052,4.650138602973136,-1.1296446602828714,-0.0000000537173558,-0.000000273289471,Eta,,Pav,1,86661,,365.4264677506526,,,
7083,7097,9270,437,,99Eta Psc,Alpherg,1.524725,15.345823,107.1811,25.73,-3.29,15.0,3.62,-1.531,G8III,0.974,95.233975,40.171366,28.364911,0.00000885,0.00001824,0.00000241,0.3991719864974001,0.26783513743426246,0.00000012474256,-0.00000001595037,Eta,99,Psc,1,7083,,356.77958828856265,,,
17805,17847,23850,1178,,27    Tau,Atlas,3.819373,24.053415,117.2333,17.77,-44.7,9.0,3.62,-1.725,B8III,-0.07,57.849417,90.077197,47.782936,0.00000164,0.00002124,-0.00001945,0.9999094198246715,0.41981129577249376,0.000000086151391,-0.000000216711715,,27,Tau,1,17805,,426.57951880159254,,,
37711,37819,63032,3017,,,,7.754249,-37.968584,347.2222,-10.77,5.97,17.0,3.62,-4.083,K4III,1.706,-121.341631,245.368054,-213.621366,0.00000743,0.00002586,-0.00000277,2.0300577261237076,-0.66267680174546,-0.0000000522144334,0.000000028943376,,,Pup,1,37711,,3742.8291224080526,,,
82477,82729,152334,6271,,Zet2Sco,,16.909731,-42.361313,40.568,-126.55,-227.77,-19.0,3.62,0.579,K4III,1.393,-8.440449,-28.763155,-27.33475,-0.00001134,0.00004975,-0.00002001,4.426957198597514,-0.73934438227605,-0.0000006135317127,-0.00000110426012,Zet-2,,Sco,1,82477,,51.09754090546759,,,
113366,113726,217675,8762,,1Omi And,Alfarasalkamil,23.032017,42.325979,210.5263,22.47,0.24,-14.0,3.62,-2.997,B6pv SB,-0.099,150.676276,-39.022904,141.757338,-0.00000466,0.0000249,-0.00000946,6.029767825204297,0.73872769518108,0.000000108937634,0.000000001163552,Omi,1,And,1,113366,,1376.5753865094157,Omi,3.686,3.586
57190,57363,102249,4520,,Lam Mus,,11.760141,-66.728763,38.9864,-100.42,33.21,16.0,3.63,0.675,A7III,0.16,-15.372609,0.966692,-35.814787,-0.00001102,0.00001971,-0.00001255,3.0787977930633925,-1.164636613192049,-0.000000486849898,0.000000161006623,Lam,,Mus,1,57190,,46.77351412871981,,,
101442,101769,196524,7882,,6Bet Del,Rotanev,20.625816,14.595087,30.931,118.28,-47.65,-23.0,3.64,1.188,F5IV,0.425,18.994041,-23.134214,7.794139,0.00000041,0.00002746,-0.00001284,5.399826077579187,0.25473232362996745,0.0000005734376214,-0.000000231013718,Bet,6,Del,1,101442,,29.16083798521233,,,
20155,20205,27371,1346,,54Gam Tau,Prima Hyadum,4.329889,15.627642,49.5295,115.29,-23.86,39.0,3.65,0.176,G8III,0.981,20.197375,43.211662,13.342572,-0.00000816,0.00004792,0.00000523,1.1335623407398079,0.27275381183024,0.0000005589416923,-0.000000115676544,Gam,54,Tau,1,20155,,74.06277836681546,,,
46600,46733,81937,3757,GJ 3559,23    UMa,,9.525453,63.061861,23.8152,107.55,26.86,-10.4,3.65,1.766,F0IV,0.36,-8.603035,6.510645,21.231076,-0.00000145,-0.00001448,-0.00000808,2.4937578753997425,1.1006371004333475,0.0000005214171134,0.000000130220954,,23,UMa,1,46600,,17.123794212449283,,,
76997,77233,141003,5867,,28Bet Ser,Zhou,15.769793,15.421826,47.5511,68.54,-41.31,-1.0,3.65,0.264,A3V,0.073,-25.268927,-38.245168,12.644945,0.00001233,-0.00001,-0.00000945,4.128522152548846,0.26916163258035375,0.0000003322912967,-0.000000200276531,Bet,28,Ser,1,76997,,68.29674408079636,,,
88439,88714,165024,6743,,The Ara,,18.11052,-50.091477,249.3766,-8.43,-9.26,3.0,3.65,-3.334,B2Ib,-0.101,4.628533,-159.924037,-191.28926,-0.00001038,0.00000632,-0.00000954,4.741323177389309,-0.8742612018202776,-0.0000000408697933,-0.000000044893746,The,,Ara,1,88439,,1877.5866989193503,,,
110614,110960,213051,8558,,55Zet1Aqr,,22.480531,-0.019972,28.169,191.32,37.47,29.0,3.65,1.401,F3III-IV,0.406,25.969719,-10.912416,-0.009819,0.00003747,0.0000126,0.00000511,5.88538928502342,-0.0003485764777475,0.0000009275455336,0.000000181659686,Zet-1,55,Aqr,1,110614,,23.96624529408638,,,
75466,75695,137909,5747,,3Bet CrB,Nusakan,15.463818,29.105703,34.2818,-181.39,86.84,-19.0,3.66,0.985,F0p,0.319,-18.45833,-23.589253,16.675351,-0.00000895,0.00003748,0.00000316,4.0484181742190675,0.50799034185675,-0.0000008794035352,0.0000004210122,Bet,3,CrB,1,75466,,35.15604405282981,Bet,3.683,3.653
76365,76600,139365,5812,,40Tau Lib,,15.64427,-29.777754,112.4859,-22.1,-26.54,3.0,3.66,-1.595,B2.5V,-0.177,-56.468031,-79.646617,-55.864673,-0.00000721,0.00001066,-0.00001409,4.0956602634915455,-0.5197198478585625,-0.0000001071438234,-0.00000012866955,Tau,40,Lib,1,76365,,378.44258471709315,,,
68537,68756,123299,5291,,11Alp Dra,Thuban,14.073165,64.37585,92.9368,-56.52,17.19,-13.0,3.67,-1.171,A0III SB,-0.049,-34.416017,-20.758849,83.796391,-0.00000225,0.00002838,-0.00000864,3.6843459063539425,1.1235705482203713,-0.0000002740166922,0.000000083339471,Alp,11,Dra,1,68537,,256.09435171567696,,,
102895,103227,198700,7986,,Bet Ind,,20.913498,-58.454155,187.6173,21.06,-24.75,-5.0,3.67,-2.696,K0III,1.25,67.818551,-70.96183,-159.891518,-0.00000126,0.00002904,-0.00000742,5.47514089939041,-1.0202174619246187,0.0000001021017611,-0.000000119991385,Bet,,Ind,1,102895,,1043.277881459965,,,
22496,22549,30836,1552,,3Pi 4Ori,,4.853434,5.605104,322.5806,-3.62,1.03,23.0,3.68,-3.863,B2III SB,-0.157,94.925539,306.683598,31.506969,0.00001228,0.00002054,0.0000039,1.2706261564352666,0.097827518693825,-0.0000000175502552,0.00000000499358,Pi-4,3,Ori,1,22496,,3056.3282803659663,,,
42709,42828,74575,3468,,Alp Pyx,,8.726539,-33.186385,269.5418,-14.28,10.6,15.0,3.68,-3.473,B1.5III,-0.18,-147.689477,170.508984,-147.537653,0.00000073,0.00002765,0.00000319,2.284602472225306,-0.5792116933353125,-0.0000000692313936,0.00000005139025,Alp,,Pyx,1,42709,,2134.027442848977,,,
97056,97365,187076,7536,,7Del Sge,,19.789795,18.534286,182.1494,-4.58,11.1,3.0,3.68,-2.622,M2II + B6,1.313,77.993677,-154.087523,57.900217,-0.0000037,-0.00000164,0.00001027,5.180956247710918,0.3234843158752825,-0.0000000222044666,0.000000053814318,Del,7,Sge,1,97056,,974.5407417663063,Del,3.734,3.624
113980,114341,218594,8812,,88    Aqr,Safina,23.157443,-21.17241,82.9876,55.99,31.25,21.0,3.68,-0.915,K1III,1.202,75.510914,-16.931759,-29.973162,0.0000289,0.0000166,0.00000397,6.062604388162823,-0.36952825733759376,0.0000002714471797,0.000000151504275,,88,Aqr,1,113980,,202.30191786782717,,,
2914,2920,3360,153,,17Zet Cas,Fulu,0.616188,53.896909,181.8182,17.77,-9.15,2.0,3.69,-2.608,B2IV,-0.196,105.743565,17.207892,146.901502,0.00000511,0.0000167,-0.0000031,0.16131768182467154,0.9406785238460538,0.000000086151391,-0.000000044360451,Zet,17,Cas,1,2914,,962.0552191862149,,,
8989,9007,11937,566,Gl 81A,Chi Eri,,1.932564,-51.608896,17.8508,681.24,284.23,-6.3,3.69,2.432,G5IV,0.844,9.696827,5.372709,-13.991232,-0.00001521,0.00005897,0.00002032,0.5059440330162774,-0.900745155623165,0.0000033027447174,0.000001377985924,Chi,,Eri,1,8989,Gl  81,9.272567425805942,,,
23398,23453,32068,1612,,8Zet Aur,Saclateni,5.041301,41.075837,240.9639,8.88,-21.43,13.0,3.69,-3.22,K4II comp,1.154,45.114162,175.957014,158.327189,-0.00000347,0.00002822,-0.00001013,1.3198096307002298,0.7169086049137537,0.0000000430514548,-0.000000103895571,Zet,8,Aur,1,23398,,1690.440931643265,Zet,3.716,3.676
47719,47854,84810,3884,,,,9.754117,-62.507903,478.4689,-12.88,8.28,3.0,3.69,-4.709,G5Iab/Ib,1.01,-183.781936,122.513039,-424.437591,0.00000122,0.00003509,0.00000614,2.5536217696149817,-1.0909687167524948,-0.0000000624440021,0.000000040142572,,,Car,1,47719,,6661.929002234552,L,3.989,3.269
57226,57399,102224,4518,,63Chi UMa,Taiyangshou,11.767515,47.779406,56.3063,-138.38,28.37,-9.0,3.69,-0.063,K0III,1.181,-37.766969,2.301619,41.698309,0.0000142,0.00003698,-0.00000161,3.0807281737547525,0.8339079474893587,-0.0000006708851712,0.000000137541641,Chi,63,UMa,1,57226,,92.29963848404535,,,
106642,106985,206088,8278,GJ 4209,40Gam Cap,Nashira,21.668181,-16.662308,48.1464,187.39,-22.33,-31.2,3.69,0.277,A7III:mp...,0.32,37.793496,-26.44095,-13.804954,-0.0000012,0.00005422,0.00000416,5.672716509308115,-0.2908121292653225,0.000000908492356,-0.000000108258894,Gam,40,Cap,1,106642,,67.4838730870757,Gam,3.694,3.684
15436,15474,20720,1003,,16Tau4Eri,,3.325278,-21.757864,93.3707,51.35,32.2,42.0,3.7,-1.151,M3/M4III,1.614,55.881991,66.313063,-34.611249,0.00001142,0.00004962,-0.00000239,0.8705556573284685,-0.37974636103745624,0.000000248951825,0.000000156110005,Tau-4,16,Eri,1,15436,,251.42010301590201,Tau-4,3.73,3.66
87661,87933,163993,6703,,92Xi  Her,,17.962744,29.24788,41.9463,82.33,-18.73,-2.0,3.7,0.587,K0III,0.935,-0.356945,-36.596981,20.49449,0.00001674,-0.00000024,-0.00000432,4.702635394537153,0.5104717994509825,0.0000003991471032,-0.000000090805602,Xi,92,Her,1,87661,,50.72242398926514,,,
114609,114971,219615,8852,,6Gam Psc,,23.286094,3.282289,42.3012,760.35,17.96,-14.0,3.7,0.568,G7III,0.916,41.496215,-7.847237,2.421966,0.00001472,0.0001559,0.00000286,6.096285055957177,0.057286747884698744,0.0000036862808201,0.000000087072537,Gam,6,Psc,1,114609,,51.61786054966728,,,
22744,22797,31237,1567,,8Pi 5Ori,,4.904193,2.440672,411.5226,1.43,0.23,23.0,3.71,-4.362,B2III SB,-0.179,116.339905,394.346209,17.52465,0.00000391,0.00002333,0.00000146,1.2839148436623118,0.04259776275687125,0.0000000069328356,0.000000001115071,Pi-5,8,Ori,1,22744,,4839.4944930166275,Pi-5,3.733,3.683
28032,28103,40136,2085,Gl 225,16Eta Lep,,5.940082,-14.1677,14.8787,-42.23,139.02,-1.4,3.71,2.847,F1V,0.337,0.226289,14.424355,-3.64172,0.00000306,0.00000102,0.00001007,1.5551097155528486,-0.2472730146051925,-0.0000002047368173,0.000000673987978,Eta,16,Lep,1,28032,,6.327031548665008,,,
38304,38414,64440,3080,,,,7.870288,-40.575786,108.1081,-13.89,5.3,24.0,3.71,-1.459,G5III...,1.012,-38.618552,72.465137,-70.319408,-0.00000319,0.00002147,-0.00001386,2.060436618769573,-0.7081810611676562,-0.0000000673406202,0.000000025695125,,,Pup,1,38304,,333.8873767251231,,,
77386,77622,141795,5892,GJ 3921,37Eps Ser,,15.846935,4.47773,21.5983,127.98,61.87,-9.1,3.71,2.038,A2m,0.147,-11.504554,-18.201236,1.686207,0.00001655,0.00000111,0.00000573,4.148717865064799,0.07815113359946001,0.0000006204645484,0.000000299954224,Eps,37,Ser,1,77386,,13.32907464231338,,,
88494,88771,165777,6771,GJ 9615A,72    Oph,,18.122496,9.563847,26.6312,-61.6,79.71,-23.9,3.71,1.583,A4IVs,0.159,0.842022,-26.247342,4.424647,-0.00000878,0.00002554,0.00000609,4.744458288854262,0.16692062239361,-0.0000002986452272,0.000000386444984,,72,Oph,1,88494,GJ 9615,20.267491520989655,,,
97725,98036,188512,7602,Gl 771A,60Bet Aql,Alshain,19.921887,6.406763,13.6986,46.35,-481.32,-40.7,3.71,3.027,G8IVvar,0.855,6.563854,-11.925647,1.528534,-0.00001553,0.0000346,-0.00003641,5.215537811222483,0.11181911582943875,0.0000002247111409,-0.000002333505207,Bet,60,Aql,1,97725,Gl 771,5.360434578161428,,,
16496,16537,22049,1084,Gl 144,18Eps Eri,Ran,3.548848,-9.458262,3.2161,-976.44,17.97,16.9,3.72,6.183,K2V,0.881,1.89897,2.541426,-0.528523,0.00002243,0.00000458,-0.00000256,0.9290861752463538,-0.1650778156910925,-0.0000047339147024,0.000000087121018,Eps,18,Eri,1,16496,,0.2929543829769431,Eps,3.735,3.715
17457,17499,23302,1142,,17    Tau,Electra,3.747927,24.113339,124.0695,21.55,-44.92,12.0,3.72,-1.748,B6III,-0.105,62.965631,94.124106,50.687766,0.00000159,0.00002569,-0.00001965,0.9812049121767964,0.42085716243983123,0.0000001044773482,-0.000000217778305,,17,Tau,1,17457,,435.7124805030843,,,
28287,28358,40035,2077,,33Del Aur,,5.992111,54.284656,38.6399,86.31,-134.05,8.0,3.72,0.785,K0III,1.01,0.046526,22.55637,31.372845,-0.00001612,0.0000252,-0.00000801,1.5687310663735172,0.9474459814385425,0.0000004184426877,-0.000000649892738,Del,33,Aur,1,28287,,42.26686142656028,,,
103725,104060,200905,8079,,62Xi  Cyg,,21.082184,43.927852,258.3979,8.6,0.35,-20.0,3.72,-3.341,K5Ibv SB,1.609,134.394395,-128.732159,179.263939,-0.00000341,0.00001818,-0.00001387,5.519302740822295,0.7666856508474112,0.0000000416939765,0.000000001696847,Xi,62,Cyg,1,103725,,1889.7310544316758,,,
16044,16083,21364,1038,,2Xi  Tau,,3.45282,9.73268,64.1026,53.61,-38.12,-2.0,3.73,-0.304,B9Vn,-0.082,39.077692,49.645163,10.836642,-0.0000131,0.00001029,-0.00001202,0.9039461732003738,0.16986730590396876,0.0000002599086141,-0.000000184810975,Xi,2,Tau,1,16044,,115.23913771994866,Xi,3.812,3.722
71994,72220,130109,5511,,109    Vir,,14.770812,1.892885,41.2371,-116.04,-21.75,-6.0,3.73,0.654,A0V,-0.005,-30.838211,-27.343068,1.362104,-0.00001091,0.00002133,-0.00000455,3.866989601444294,0.03303708233896875,-0.0000005625777949,-0.000000105446975,,109,Vir,1,71994,,47.68699981017778,,,
87314,87585,163588,6688,,32Xi  Dra,Grumium,17.892134,56.872643,34.5066,93.65,78.44,-26.0,3.73,1.04,K2III,1.177,-0.532395,-18.850278,28.897629,0.00001638,0.00002507,-0.0000151,4.684149845745104,0.9926148695186963,0.0000004540280118,0.000000380287851,Xi,32,Dra,1,87314,,33.419504002611426,,,
106746,107089,205478,8254,Gl 835.1,Nu  Oct,,21.691253,-77.390046,21.1999,64.83,-240.38,34.4,3.73,2.098,K0III,1.008,3.808297,-2.630174,-20.688835,-0.00000973,0.00001482,-0.00003973,5.678756758166205,-1.350711116207344,0.0000003143047091,-0.000001165395125,Nu,,Oct,1,106746,,12.612465753175385,,,
112601,112961,216386,8698,,73Lam Aqr,,22.87691,-7.579599,118.0638,19.51,32.71,-9.0,3.73,-1.631,M2IIIvar,1.626,112.009754,-33.916636,-15.573012,-0.00000313,0.00001262,0.00001977,5.989161012637554,-0.1322889624026525,0.0000000945871491,0.000000158582554,Lam,73,Aqr,1,112601,,391.20103938735105,Lam,3.773,3.703
8628,8645,11353,539,,55Zet Cet,Baten Kaitos,1.857676,-10.335038,72.0461,38.78,-38.04,9.0,3.74,-0.548,K2III,1.136,62.65906,33.12747,-12.925362,-0.00000043,0.00001509,-0.00001472,0.48633841109402154,-0.180380435702335,0.0000001880107453,-0.000000184423124,Zet,55,Cet,1,8628,,144.27796231294775,,,
79928,80170,147547,6095,,20Gam Her,,16.365338,19.15313,59.0667,-47.44,44.61,-35.0,3.74,-0.117,A9III,0.299,-23.156213,-50.764845,19.379328,0.00000341,0.00004021,0.00000032,4.284435404538413,0.3342851844095925,-0.0000002299956101,0.000000216275382,Gam,20,Her,1,79928,,97.00631337839567,Gam,3.758,3.738
104549,104887,202444,8130,Gl 822.1A,65Tau Cyg,,21.246517,38.045317,20.3417,195.74,410.02,-23.1,3.74,2.198,F1IV,0.393,12.034413,-10.573279,12.536148,-0.00001996,0.00004323,0.00001728,5.56232510752511,0.6640160455392137,0.0000009489742983,0.000001987833053,Tau,65,Cyg,1,104549,Gl 822.1,11.502705477901149,Tau,3.748,3.738
44383,44511,78004,3614,,,,9.069248,-47.097737,91.8274,-46.82,-9.57,24.0,3.75,-1.065,K2III,1.174,-44.9964,43.39387,-67.265198,0.00000469,0.00002444,-0.00002088,2.374323600839554,-0.8220105799708537,-0.0000002269897652,-0.000000046396669,,,Vel,1,44383,,232.2736796357105,,,
86839,87108,161868,6629,,62Gam Oph,Bake-eo,17.798211,2.707276,31.5159,-23.15,-75.12,-7.0,3.75,1.257,A0V,0.043,-1.662293,-31.436744,1.488597,-0.00000318,0.00000679,-0.0000118,4.659560805949289,0.047250882319685,-0.000000112234367,-0.000000364192036,Gam,62,Oph,1,86839,,27.365286541924664,,,
26004,26069,37350,1922,,Bet Dor,,5.560421,-62.489825,308.642,1.06,12.56,7.0,3.76,-3.687,F6Ia,0.64,16.370231,141.620663,-273.743541,0.00000072,0.00002002,0.00000233,1.4557149089664687,-1.0906531991897674,0.000000005139025,0.000000060892598,Bet,,Dor,1,26004,,2598.962421108662,Bet,4.087,3.407
27585,27654,39364,2035,,15Del Lep,,5.855357,-20.879089,34.8675,228.96,-647.96,99.0,3.76,1.048,G8III/IV,0.984,1.233354,32.555386,-12.426988,-0.00003657,0.000057,-0.00013841,1.5329289597572762,-0.364408841238835,0.000001110029403,-0.000003141398724,Del,15,Lep,1,27585,,33.17416496945389,,,
30794,30867,45725,2356,,11Bet Mon,,6.480297,-7.033062,207.4689,-7.0,-4.97,20.0,3.76,-2.825,B3Ve,-0.113,-25.823011,204.282357,-25.402943,0.00000452,0.00002042,-0.00000747,1.6965378440516206,-0.12275009683334125,-0.0000000339369576,-0.000000024095239,Bet,11,Mon,1,30794,,1174.8975549395302,Bet,3.808,3.738
93388,93683,177241,7217,GJ 9641,39Omi Sgr,,19.07805,-21.741496,43.554,76.26,-58.08,27.2,3.76,0.565,K0III,1.012,11.267032,-38.85539,-16.133344,0.0000214,-0.00001597,-0.00002169,4.9946216800404875,-0.37946068282311873,0.0000003697189128,-0.000000281579785,Omi,39,Sgr,1,93388,,51.760683195056785,,,
95554,95853,184006,7420,,10Iot2Cyg,,19.495098,51.729779,37.2024,20.92,128.12,-20.0,3.76,0.907,A5Vn,0.148,8.790467,-21.299308,29.207404,-0.00000827,0.00002992,-0.00000175,5.1038046204514425,0.9028549610037613,0.000000101423022,0.000000621143287,Iot-2,10,Cyg,1,95554,,37.77461093882191,,,
110822,111169,213558,8585,,7Alp Lac,Stellio,22.521515,50.282491,31.4564,137.22,17.15,-4.0,3.76,1.271,A1V,0.031,18.613691,-7.587422,24.196371,0.00000362,0.00002112,-0.00000148,5.896118962036659,0.8775950305235275,0.0000006652613325,0.000000083145546,Alp,7,Lac,1,110822,,27.014690729572468,,,
13234,13268,17506,834,,15Eta Per,Miram,2.844945,55.895496,269.5418,16.64,-13.76,-1.0,3.77,-3.383,K3Ib comp SB,1.69,111.116108,102.442422,223.184985,-0.00000421,0.00002569,-0.00001093,0.7448048908887189,0.9755604422843326,0.0000000806729964,-0.000000066710362,Eta,15,Per,1,13234,,1964.264645879858,,,
17487,17529,23230,1135,,41Nu  Per,,3.753232,42.578549,170.6485,-14.59,1.75,-13.0,3.77,-2.391,F5IIvar,0.425,69.722894,104.539005,115.460753,0.00000407,-0.00001566,-0.00000793,0.9825938160747351,0.7431358632370912,-0.000000070734316,0.000000008484239,Nu,41,Per,1,17487,,787.7710195856797,,,
20405,20455,27697,1373,,61Del1Tau,Secunda Hyadum,4.382247,17.542514,47.7099,107.75,-28.84,39.0,3.77,0.377,G8III,0.983,18.695965,41.472036,14.380508,-0.00000626,0.00004675,0.00000566,1.147269650883982,0.3061746305726813,0.0000005223867408,-0.000000139820265,Del-1,61,Tau,1,20405,,61.54602373713163,,,
